"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"Mao Weijie","China 1.","Dalian Young Boy","RW, LCMF","20","0","2026-12-31","23","1103","1","0.94","1","0.97","China PR","unknown","175","10.28","10.85","59.4","1.8","36.36","0.08","3.9","2.28","0.08","0.08","0","1.06","23.08","7.692","1.22","26.67","3.26","52.5","9.14","39.29","1.47","1.14","0.16","34.11","77.03","12.32","62.91","3.43","54.76","0.08","0.16","0.49","4.57","64.29","2.28","60.71","0.98","5.71","68.57"
"Maiwulang Mijiti","China 1.","Qingdao Hainiu","RW, CF","21","0","2027-12-31","15","1098","0","0.93","1","0.28","China PR","unknown","179","6.89","7.3","62.92","3.69","28.89","0.08","3.07","1.64","0","0.08","0","0.82","30","0","2.05","32","0.82","90","7.21","32.95","1.31","1.23","0.08","25.66","73.8","7.79","63.16","1.39","47.06","0.02","0","0.25","2.79","64.71","2.46","50","0.57","3.77","60.87"
"Yu Rui","China 1."," Shenzhen Peng City","RCB, CB","33","100000","2025-12-31","15","1066","0","0.04","0","0.14","China PR","right","183","7.77","4.81","63.16","4.22","56","0.34","5.33","0.34","0","0","0","0.08","0","0","0.34","75","0.17","50","0.42","60","0.42","0","0","30.98","82.29","13.17","71.15","3.97","40.43","0.01","0","0","3.55","50","1.35","25","0.17","5.74","58.82"
"Lluis López","China 1.","Shandong Taishan","CB","28","500000","2026-12-31","10","1054","0","0.36","0","0.01","Spain","right","182","6.32","4.7","60","2.82","51.52","0.17","4.81","0.26","0","0.03","0","0.26","33.33","0","0","0","0.26","66.67","0.77","55.56","0.17","0.34","0.09","43.12","92.28","12.3","77.78","3.16","45.95","0","0","0","2.22","88.46","0.17","100","0.17","5.29","67.74"
"Li Xinxiang","China 1.","Shanghai Port","RAMF, LAMF, RW","20","0","2026-12-31","23","1050","6","2.6","3","1.9","China PR","right","180","7.8","6.77","51.9","2.23","61.54","0","5.57","3.77","0.51","0.22","0","1.89","40.91","27.273","2.91","14.71","4.89","52.63","8.74","45.1","2.66","2.23","0.34","23.31","63.6","4.71","52.73","1.54","22.22","0.16","0.09","0.51","2.14","48","2.83","36.36","1.29","2.91","73.53"
"Chen Xuhuang","China 1.","Meizhou Hakka","RDMF, LCMF, RCMF","22","0","2025-12-31","22","1040","0","0.04","0","0.23","China PR","right","173","8.91","8.05","58.06","2.08","37.5","0.26","5.22","1.04","0","0","0","0.35","0","0","0.52","50","1.82","42.86","4.76","38.18","0.09","0.87","0","33.66","83.29","10.99","73.23","3.72","51.16","0.02","0","0.09","5.19","70","1.82","33.33","0.43","4.5","75"
"Zheng Kaimu","China 1.","Wuhan Three Towns","CB, LDMF, RDMF","33","75000","2026-12-31","21","1039","0","0.21","0","0.01","China PR","right","186","9.1","6.06","65.71","5.54","50","0.17","6.3","0.52","0","0.02","0","0.52","33.33","0","0.43","60","0.35","25","2.95","38.24","0.26","0.09","0","29.45","82.94","11.35","64.89","3.98","56.52","0","0","0","3.64","66.67","0.78","44.44","0.09","4.68","66.67"
"Rao Weihui","China 1.","Meizhou Hakka","LB","36","25000","2025-12-31","21","1034","0","0.1","1","0.32","China PR","left","178","7.66","6.62","60.53","1.22","50","0.17","4.17","1.39","0","0.01","0","0.35","0","0","2.26","42.31","0.78","55.56","2.44","35.71","0.09","0.26","0","32.64","71.73","16.8","63.21","7.22","36.14","0.03","0","0.09","5.14","49.15","2.96","35.29","0.26","8.62","69.7"
"Gan Chao","China 1.","Chengdu Rongcheng","RWB, RB","30","350000","2026-01-24","22","1031","1","0.33","1","1.21","China PR","right","175","7.68","7.16","67.07","1.83","33.33","0.17","4.65","2.88","0.09","0.03","0","0.61","42.86","14.286","4.89","41.07","0.87","70","4.71","50","1.66","1.22","0","45.74","80.53","12.31","72.34","5.32","57.38","0.11","0.09","0.44","5.94","76.47","4.36","56","0.87","9.43","81.48"
"Ming Tian","China 1.","Shanghai Port","RB","30","250000","2026-12-31","14","1025","0","0.27","1","0.81","China PR","right","180","7.2","6.76","61.04","2.02","39.13","0.18","4.18","2.63","0","0.02","0","0.26","33.33","0","4.39","38","1.84","47.62","4.3","42.86","0.61","1.4","0.35","33.37","77.89","9.92","65.49","2.9","42.42","0.07","0.09","0.44","4.04","69.57","4.13","42.55","0.09","6.23","70.42"
"Feng Boyuan","China 1.","Qingdao Hainiu","CF","30","100000","2025-12-31","15","1016","1","1.89","1","0.54","China PR","right","192","2.57","2.39","48.15","9.57","49.07","0.27","1.75","0.53","0.09","0.17","0","0.71","37.5","12.5","0.09","0","0.71","37.5","11.69","32.58","2.3","0.27","0","12.05","81.62","1.51","58.82","0.35","75","0.05","0","0.18","0.97","45.45","0.09","0","0.27","0.71","62.5"
"Behram Abduweli","China 1."," Shenzhen Peng City","RW, CF","22","0","2027-12-31","18","1005","0","1","0","0.29","China PR","unknown","0","7.97","8.24","60.87","6.81","47.37","0.09","3.64","1.88","0","0.09","0","0.81","55.56","0","1.52","17.65","2.33","50","11.46","35.16","2.42","1.52","0.36","18.99","73.58","3.4","50","0.45","20","0.03","0","0","1.16","38.46","1.07","33.33","0.18","0.9","60"
"Xu Haoyang","China 1.","Shanghai Shenhua","RCMF, LB, RAMF","26","350000","2026-12-31","26","1001","1","0.75","1","1.33","China PR","left","180","9.08","7.82","54.02","1.8","50","0.09","6.25","2.43","0.09","0.07","0.09","0.81","55.56","11.111","2.52","32.14","2.16","54.17","5.21","37.93","1.53","1.71","0.09","33.9","76.13","12.23","63.24","4.95","50.91","0.12","0.18","0.27","6.65","59.46","3.33","43.24","1.08","7.37","76.83"
"Liu Yiming","China 1.","Wuhan Three Towns","RCB","30","175000","2025-12-31","19","987","0","0.12","0","0","China PR","right","190","7.84","5.47","55","2.28","36","0.55","6.05","0.55","0","0.01","0","0.09","0","0","0.73","25","0.36","100","1.28","78.57","0.55","0.46","0","33.19","80.77","16.05","73.3","7.84","61.63","0","0","0","4.65","64.71","0.82","11.11","0.18","9.03","65.66"
"Pedro Delgado","China 1.","Chengdu Rongcheng","LW, RW, LWF","28","300000","2026-12-31","21","984","3","5.31","0","0.9","Portugal","left","188","6.4","6.49","57.75","3.29","41.67","0","4.15","2.65","0.27","0.49","0","3.02","24.24","9.091","2.1","26.09","2.2","62.5","8.96","40.82","4.66","2.56","0.09","32.74","78.49","8.32","61.54","1.55","41.18","0.08","0.18","0.37","3.29","72.22","2.65","48.28","1.55","3.75","90.24"
"S. Fan","China 1.","Beijing Guoan","RCB, DMF","20","0","2028-12-31","17","979","0","0.08","0","0","China PR","","177","4.78","5.52","56.67","1.65","33.33","0.18","3.33","0.37","0","0.01","0","0.28","33.33","0","0","0","0.55","50","1.75","31.58","0","1.01","0.28","56.72","93.68","15.08","83.54","3.59","58.97","0","0","0","6.16","82.09","0.55","50","0.18","5.52","73.33"
"Fang Jingqi","China 1.","Tianjin Tigers","GK","32","125000","2026-12-31","10","977","0","0","0","0","China PR","right","188","0.74","0.09","0","0.64","100","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.91","85.43","7.55","76.83","5.53","65","0","0","0","0.83","55.56","0.09","100","0.09","4.05","75"
"Lu Yongtao","China 1.","Henan","RDMF, RCMF","25","0","2025-12-31","18","960","2","1.96","0","0.62","China PR","","185","9.38","9.56","54.9","5.06","40.74","0.47","5.88","0.84","0.19","0.18","0.09","0.84","55.56","22.222","0.19","50","0.47","60","4.88","44.23","1.97","0.56","0.19","30.47","84.92","9.19","64.29","2.81","50","0.06","0.09","0.09","4.97","66.04","1.03","27.27","0.66","3.56","63.16"
"Ren Hang","China 1.","Wuhan Three Towns","RCB, LCB","36","25000","2025-12-31","16","957","0","0.29","0","0.01","China PR","right","182","8.84","5.92","76.19","6.77","62.5","0.19","5.36","0.09","0","0.03","0","0.19","50","0","0.19","0","0","0","0.56","66.67","0.38","0.28","0","32.73","80.75","13.35","64.79","5.64","45","0","0","0","3.1","48.48","0.38","25","0.09","5.64","50"
"Xinli Peng","China 1.","Changchun Yatai","LCMF, RWF, RCMF","34","100000","2025-12-31","17","952","0","0.41","3","1.55","China PR","left","177","7.85","8.6","63.74","1.51","12.5","0.09","2.71","2.46","0","0.04","0","0.85","33.33","0","1.61","58.82","1.7","66.67","7","60.81","1.51","1.04","0.09","31.95","84.02","8.98","69.47","2.17","47.83","0.15","0.28","0.28","4.73","68","3.21","55.88","1.13","4.07","76.74"
"Leung Nok Hang","China 1.","Zhejiang Professional","LCB, RCB","31","350000","2025-12-31","14","952","0","0.18","0","0","Hong Kong","right","184","7.66","4.92","61.54","4.82","49.02","0.28","5.69","0","0","0.02","0","0.28","0","0","0","0","0","0","0.28","66.67","0.57","0.09","0","47.46","90.44","20.04","83.96","3.69","48.72","0","0","0","3.88","85.37","0.09","0","0.09","9.36","71.72"
"Gustavo","China 1.","Shanghai Port","CF","31","850000","2025-12-31","13","947","7","7.68","2","0.98","Brazil","right","189","2.57","2.28","45.83","6.65","47.14","0.1","2.47","2.28","0.57","0.73","0.19","3.42","38.89","19.444","0.76","62.5","1.05","45.45","6.08","29.69","4.47","0.38","0","13.5","69.72","3.33","34.29","0.67","42.86","0.09","0.19","0.29","0.95","50","1.24","30.77","0.67","1.62","47.06"
"Yang Haoyu","China 1.","Shanghai Shenhua","RCMF, AMF","19","0","2026-12-31","22","929","3","1.37","1","1.42","China PR","unknown","180","7.17","8.23","57.65","1.36","21.43","0.1","3.46","2.52","0.29","0.13","0","1.07","36.36","27.273","2.13","31.82","2.81","48.28","6.78","38.57","2.42","1.36","0.19","27.42","79.15","7.17","75.68","1.45","40","0.14","0.1","0.29","3.39","74.29","2.03","42.86","0.68","4.36","75.56"
"Li Zhi","China 1."," Shenzhen Peng City","LB, LWB","32","100000","2025-12-31","16","927","0","0.16","1","0.92","China PR","left","178","7.77","6.02","67.74","1.84","52.63","0.29","3.91","1.94","0","0.02","0","0.49","0","0","2.14","36.36","1.55","75","2.72","67.86","0.49","1.07","0","24.56","68.38","9.61","55.56","5.05","48.08","0.09","0","0.19","2.62","51.85","2.04","57.14","0.39","6.99","56.94"
"A. Burcă","China 1.","Yunnan Yukun","LCB","32","3000000","2026-12-31","9","923","0","0.15","0","0.08","Romania","right","188","8.09","3.71","68.42","4.97","62.75","0.68","7.18","0.2","0","0.01","0","0.78","0","0","0.29","33.33","0.29","33.33","1.66","23.53","0.2","0.88","0","36.47","81.82","19.21","73.1","8.58","60.23","0.01","0","0","6.83","55.71","0.68","28.57","0.29","9.36","77.08"
"Yang Shuai","China 1.","Chengdu Rongcheng","LCB","28","250000","2026-01-27","17","907","0","0.98","0","0","China PR","left","186","6.85","5.76","67.24","3.67","51.35","0.5","4.55","0.5","0","0.1","0","0.5","20","0","0.2","100","0.1","100","0.5","60","0.99","0.69","0.1","47.03","87.13","25.4","80.86","6.25","57.14","0","0.1","0","8.14","79.27","0.69","71.43","0.5","12.01","80.17"
"J. Salazar","China 1.","Changchun Yatai","LW, LWF","28","300000","2026-12-31","11","905","2","1.2","0","1.1","Colombia","right","170","4.77","4.67","53.19","0.99","30","0.1","2.85","5.17","0.2","0.12","0.1","1.99","45","10","2.39","20.83","6.17","59.68","11.54","52.59","3.08","2.69","0.1","22.38","69.78","6.86","68.12","1.59","62.5","0.11","0.3","0.3","2.49","68","2.39","54.17","1.09","3.98","72.5"
"Wei Suowei","China 1.","Qingdao Hainiu","LB, RB","20","0","2025-12-31","14","900","0","0.57","0","0.06","China PR","right","177","10","8.5","65.88","2.9","27.59","0.4","4.9","2.6","0","0.06","0","0.6","66.67","0","1.9","36.84","3.2","46.88","7.2","34.72","0.9","1.2","0.1","25.4","78.74","7.1","59.15","2.2","31.82","0.01","0","0.1","2.3","47.83","2.1","38.1","0.5","3.5","62.86"
"Oliver Gerbig","China 1.","Henan","RCB","26","0","2026-12-31","15","890","0","0.35","1","0.23","Hong Kong","right","188","7.89","3.44","67.65","3.94","46.15","0.71","7.54","0.2","0","0.04","0","0.3","33.33","0","0.2","50","0.1","0","0.3","66.67","0.61","0.3","0.1","32.87","81.54","15.17","71.33","6.57","53.85","0.02","0","0.1","4.35","65.12","0.51","40","0.1","6.88","61.76"
"Zhang Yujie","China 1."," Shenzhen Peng City","RB, RWB, RW","23","0","2027-12-31","12","886","2","1.3","1","1.29","China PR","right","177","9.04","8.74","66.28","2.34","30.43","0.2","3.8","2.03","0.2","0.13","0","0.51","40","40","3.25","21.88","2.54","44","5.49","31.48","2.03","1.52","0","24.38","67.5","8.23","65.43","2.54","32","0.13","0","0.51","2.64","53.85","2.74","25.93","0.41","5.28","67.31"
"Z. Lyu","China 1.","Dalian Young Boy","RB, RWB","24","0","","9","886","0","0.19","0","1.4","","","0","8.53","7.52","59.46","2.95","37.93","0","4.83","1.93","0","0.02","0","0.51","20","0","1.83","33.33","2.34","52.17","5.18","37.25","0.51","1.83","0.2","27.43","71.11","12.8","58.73","5.08","40","0.14","0","0.2","4.47","59.09","2.34","43.48","0.51","7.72","57.89"
"Guo Hao","China 1.","Tianjin Tigers","RCMF, LCMF","32","125000","2026-12-31","19","883","1","0.14","0","0.26","China PR","right","172","5.61","4.18","53.66","2.96","48.28","0.1","3.88","0.82","0.1","0.01","0","0.41","75","25","0.41","75","0.1","100","0.92","33.33","0.2","0.41","0","38.73","87.37","11.72","68.7","3.36","51.52","0.03","0.1","0.2","5.81","71.93","0.82","37.5","0.31","5.71","67.86"
"Che Shiwei","China 1.","Qingdao Hainiu","RW, LCMF, LW","29","25000","2026-12-31","19","881","1","1.05","0","0.72","China PR","left","183","6.95","6.23","65.57","2.15","47.62","0.31","4.02","0.72","0.1","0.11","0","1.63","25","6.25","0.61","0","0.92","33.33","6.33","22.58","2.15","0.61","0","28.81","81.91","7.76","67.11","1.84","44.44","0.07","0.31","0","3.27","65.63","1.63","37.5","0.82","3.17","67.74"
"Xu Xin","China 1.","Shanghai Port","RDMF, RCMF, LDMF","31","300000","2026-12-31","16","864","1","0.87","1","1.74","China PR","right","179","6.56","6.15","49.15","1.46","28.57","0.1","4.59","1.56","0.1","0.09","0","0.73","28.57","14.286","1.25","50","1.04","60","4.27","34.15","0.52","0.52","0.1","56.56","85.08","17.92","67.44","4.58","54.55","0.18","0.52","0.21","8.85","69.41","3.13","40","0.83","6.77","76.92"
"Song Wenjie","China 1.","Qingdao Hainiu","RB, CF","34","50000","2025-12-31","14","862","1","1.77","1","0.37","China PR","right","185","6.37","4.28","70.73","5.95","54.39","0.42","5.13","2.71","0.1","0.19","0","0.94","33.33","11.111","2.92","39.29","2.09","60","6.16","45.76","2.19","1.15","0.1","26.83","76.26","6.79","60","1.67","56.25","0.04","0","0.52","1.98","57.89","2.4","47.83","0.1","4.59","68.18"
"Yago Cariello","China 1.","Zhejiang Professional","CF","26","550000","2025-12-31","14","858","10","6.57","0","0.43","Brazil","left","187","3.25","2.52","45.83","3.36","53.13","0.21","2.78","3.99","1.05","0.69","0.31","3.99","52.63","26.316","0.52","0","2.62","72","8.39","41.25","5.35","0.94","0.1","12.8","77.05","3.15","63.33","0.73","71.43","0.04","0","0.21","1.15","63.64","0.63","16.67","0.52","1.36","53.85"
"Li Lei","China 1.","Beijing Guoan","LB, LWB, LCB","33","200000","2027-12-31","16","849","1","0.52","0","0.63","China PR","left","182","7.95","7.42","52.86","2.01","63.16","0.21","6.77","1.59","0.11","0.06","0","0.32","33.33","33.333","2.76","30.77","0.95","66.67","2.44","52.17","0.85","0.32","0","46.43","82.19","14.31","71.11","4.56","51.16","0.07","0","0.32","5.72","68.52","3.6","35.29","0.21","9.12","76.74"
"Zhong Jinbao","China 1.","Wuhan Three Towns","RCMF, RW, RAMF","31","125000","2026-12-31","23","847","2","1.79","3","0.65","China PR","right","181","7.97","7.33","55.07","3.61","26.47","0.32","4.83","1.38","0.21","0.19","0.11","1.06","50","20","0.64","50","1.06","50","4.36","34.15","2.13","0.74","0.11","30.81","78.62","9.03","57.65","3.4","46.88","0.07","0","0.32","3.83","58.33","1.81","52.94","0.85","4.68","61.36"
"Yang Mingrui","China 1.","Dalian Young Boy","LW, RAMF","18","0","2027-07-02","18","841","1","1.11","0","0.23","China PR","unknown","0","5.67","5.78","53.7","2.57","41.67","0","3.85","3.21","0.11","0.12","0","1.28","16.67","8.333","3.21","23.33","4.71","47.73","11.34","35.85","3.1","2.14","0","23.44","66.21","6.74","50.79","0.86","37.5","0.02","0","0.21","2.14","60","2.57","41.67","0.43","4.28","57.5"
"Sun Jie","China 1.","Qingdao West Coast","RCB, LCB","34","50000","2026-12-31","13","840","0","0.39","0","0","China PR","right","191","6.43","3.86","61.11","3","35.71","0.64","5.38","0","0","0.04","0","0.21","0","0","0.11","0","0","0","0.43","75","0.32","0","0","37.5","80.57","16.29","63.16","8.46","46.84","0","0","0","6","51.79","0.64","16.67","0.21","7.07","68.18"
"Peng Peng","China 1."," Shenzhen Peng City","GK","24","100000","2026-12-31","8","840","0","0","0","0","China PR","","185","1.29","0.11","100","0.21","100","0","1.65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.75","83.19","8.89","77.11","5.79","68.52","0","0","0","0.75","85.71","0","0","0","5.14","70.83"
"W. Cyprien","China 1.","Changchun Yatai","LCMF, DMF, RCMF","30","1500000","2026-12-31","12","838","2","0.66","0","1.85","Guadeloupe","right","180","5.48","3.54","60.61","1.5","21.43","0.32","4.35","1.29","0.21","0.07","0","1.29","41.67","16.667","1.18","18.18","1.07","40","6.87","51.56","0.21","0.64","0.11","53.81","82.24","17.83","69.28","4.94","39.13","0.2","0.21","0.32","7.73","58.33","2.58","50","0.86","9.34","65.52"
"Chen Pu","China 1.","Shandong Taishan","LAMF, AMF, LW","28","325000","2026-12-31","16","836","1","1.17","1","1.53","China PR","left","177","4.31","4.84","51.11","2.37","22.73","0","2.91","2.69","0.11","0.13","0","0.97","44.44","11.111","3.12","34.48","1.94","61.11","6.35","37.29","1.61","0.97","0.22","25.3","72.34","6.46","61.67","1.94","44.44","0.16","0","0.75","1.94","77.78","3.23","46.67","0.65","4.31","82.5"
"Qian Jiegei","China 1.","Zhejiang Professional","RCMF, LCMF","33","150000","2025-12-31","12","834","0","0.05","1","0.5","Gabon","both","178","8.31","8.42","66.67","1.73","56.25","0.11","3.24","0.97","0","0.01","0","0.32","33.33","0","0.76","71.43","0.76","42.86","3.78","34.29","0.65","0.65","0","45.76","89.15","11.01","70.59","2.59","62.5","0.05","0.11","0.22","5.5","76.47","1.4","69.23","0.54","5.72","64.15"
"M. Sarkaria","China 1."," Shenzhen Peng City","CF, LCMF, RCMF","29","2500000","2028-06-30","14","830","1","0.53","1","0.96","Austria","left","180","2.93","5.1","44.68","2.82","26.92","0.11","0.89","3.47","0.11","0.06","0.11","1.08","40","10","3.04","32.14","2.6","75","7.59","41.43","1.3","1.3","0","32.64","73.75","8.57","56.96","3.14","62.07","0.1","0.65","0.43","4.12","65.79","3.8","51.43","0.87","4.55","78.57"
"Bao Yaxiong","China 1.","Shanghai Shenhua","GK","28","325000","2026-12-31","8","821","0","0","0","0","China PR","right","192","1.53","0.11","100","0.22","100","0","2.28","0","0","0","0","0","0","0","0","0","0","0","0.22","100","0","0","0","16.44","84","9.87","73.33","6.69","60.66","0","0","0","1.32","58.33","0","0","0","4.71","69.77"
"U. Spajić","China 1.","Beijing Guoan","RCB, RB","32","1800000","2027-12-31","11","812","0","0.77","1","0.32","Serbia","right","188","6.1","5.1","63.04","3.66","63.64","0.22","5.17","0.55","0","0.09","0","0.55","40","0","0.22","0","0.55","60","2.55","56.52","0.78","1.22","0","60.85","90.89","20.06","82.87","5.54","64","0.04","0","0.11","6.98","68.25","0.67","66.67","0.44","8.53","79.22"
"Liu Chengyu","China 1.","Shanghai Shenhua","CF","19","0","2026-12-31","17","809","5","3.45","0","0.46","China PR","unknown","180","3.56","4.67","47.62","4.34","30.77","0","1.95","1.45","0.56","0.38","0","1.22","72.73","45.455","0.33","0","1","55.56","7.01","22.22","2.89","0.44","0","11.12","75","1.45","61.54","0.44","50","0.05","0","0.22","0.56","60","0.33","33.33","0.44","0.56","80"
"José Martínez","China 1.","Yunnan Yukun","LCB","32","400000","","11","787","0","0.25","0","0","Spain","left","191","6.52","4.12","75","2.86","60","0.23","4.16","0.11","0","0.03","0","0.34","0","0","0.11","0","0.11","100","0.34","66.67","0.46","0.34","0","26.42","78.79","13.61","67.23","7.2","53.97","0","0","0","6.18","55.56","0.91","50","0.46","7.78","75"
"Peng Xiao","China 1.","Shandong Taishan","RCB","20","0","","11","780","0","0.05","0","0.01","China PR","","185","8.19","4.85","61.9","4.62","62.5","1.15","7.46","0.35","0","0.01","0","0.35","33.33","0","0.23","50","0.35","33.33","0.58","20","0","0.81","0","46.15","83.75","20.19","73.14","7.85","51.47","0","0.12","0","8.65","70.67","1.04","33.33","0.12","10.38","71.11"
"Zhang Linpeng","China 1.","Shanghai Port","LCB, RCB","36","100000","2025-12-31","15","779","1","0.42","0","0","China PR","right","185","10.74","4.62","67.5","5.31","52.17","1.04","9.94","0.58","0.12","0.05","0","0.46","50","25","0.12","100","0.23","100","1.39","50","0.35","0.92","0.35","50.49","89.7","20.8","82.22","4.16","58.33","0","0","0","7.86","73.53","0.92","50","0.35","9.7","85.71"
"Luo Senwen","China 1.","Qingdao Hainiu","LCMF, RCMF, DMF","32","100000","2026-12-31","17","763","0","0.35","0","0.05","China PR","right","188","8.49","6.02","56.86","2.24","36.84","0.35","6.69","0.59","0","0.04","0","0.59","0","0","0","0","1.06","55.56","3.18","40.74","0.12","0.24","0","39.04","82.48","12.5","67.92","4.25","50","0.01","0","0","5.9","68","0.47","50","0.24","5.43","58.7"
"Yang Yilin","China 1.","Henan","LB, RAMF, RW","26","75000","2025-12-31","19","747","1","1.7","0","0.58","China PR","right","0","7.83","8.07","52.24","1.93","37.5","0.12","5.77","3.13","0.12","0.21","0","1.2","50","10","2.29","26.32","3.49","55.17","7.95","43.94","2.77","2.77","0.84","26.02","83.33","6.63","72.73","1.57","38.46","0.07","0.12","0.24","1.45","66.67","2.05","47.06","0.96","2.53","71.43"
"M. Cheukoua","China 1.","Meizhou Hakka","CF, RAMF","28","300000","","14","745","3","1.6","1","0.27","Cameroon","right","181","3.5","3.74","58.06","4.71","33.33","0","1.86","2.3","0.24","0.19","0","0.85","42.86","42.857","1.09","22.22","2.66","59.09","9.42","44.87","1.45","1.09","0.24","19.09","79.75","2.9","79.17","1.57","69.23","0.03","0.12","0.48","1.69","71.43","1.45","83.33","0.72","2.17","83.33"
"Wu Xinghan","China 1.","Shandong Taishan","RB, LB","32","200000","2026-12-31","14","745","0","0.01","0","0.6","China PR","right","183","7.13","6.16","72.55","3.02","52","0","3.75","2.42","0","0","0","0.24","50","0","2.54","33.33","2.3","63.16","6.64","45.45","0.48","1.21","0.24","29.36","80.25","10.75","69.66","3.74","51.61","0.07","0","0.36","2.9","83.33","3.02","44","0.48","6.89","71.93"
"Yang Yihu","China 1.","Meizhou Hakka","LB","34","50000","2025-12-31","18","737","0","0.56","1","0.38","China PR","right","175","9.65","9.16","64","2.69","13.64","0.12","5.03","1.83","0","0.07","0","0.61","20","0","3.05","28","2.08","41.18","5.13","40.48","0.73","0.37","0","31.99","75.95","15.39","70.63","5.74","40.43","0.05","0","0.24","5.62","56.52","3.18","34.62","0.61","8.18","74.63"
"Huang Zichang","China 1.","Henan","AMF, CF, RAMF","28","250000","2025-12-31","18","726","1","1.75","0","0.06","China PR","both","170","6.57","5.58","68.89","4.71","13.16","0.12","4.03","1.98","0.12","0.22","0.12","0.99","37.5","12.5","1.24","10","1.98","68.75","10.54","40","2.73","1.36","0.5","20.21","72.39","6.57","66.04","0.74","50","0.01","0.5","0","1.86","66.67","2.98","45.83","1.36","1.74","71.43"
"I. Amadou","China 1.","Shanghai Shenhua","DMF, LCB, RDMF","32","1000000","2026-12-31","13","721","0","0.39","1","0.05","Cameroon","right","183","7.49","3.5","75","2.62","47.62","0.12","7.04","1","0","0.05","0","1.12","11.11","0","0.87","42.86","0.75","66.67","3.25","38.46","0.5","1","0.12","44.94","86.94","15.6","74.4","4.62","54.05","0.01","0","0.12","6.74","77.78","0.87","42.86","0.12","7.24","72.41"
"Liu Bin","China 1.","Henan","LWB, LB","27","100000","2025-12-31","16","718","0","0.6","1","0.71","China PR","left","180","8.27","6.27","72","3.89","67.74","0.13","5","2.26","0","0.08","0","0.38","33.33","0","3.64","31.03","1.88","53.33","4.26","50","1.13","1.63","0.38","32.09","69.53","15.67","67.2","6.14","48.98","0.09","0","0.5","7.14","70.18","4.01","37.5","0.75","10.65","74.12"
"Liao Lisheng","China 1."," Shenzhen Peng City","LCMF, RCMF","32","200000","2027-12-31","13","694","0","0.17","1","0.43","China PR","right","178","8.56","6.87","60.38","1.95","40","0.26","6.19","0.65","0","0.02","0","0.91","28.57","0","0.78","50","0","0","1.56","33.33","0.39","0.39","0","40.33","81.35","13.23","67.65","5.71","52.27","0.06","0.13","0.13","6.74","67.31","1.43","54.55","0.65","7.52","72.41"
"Wang Zhifeng","China 1.","Changchun Yatai","GK","28","125000","2025-12-31","8","690","0","0","0","0","China PR","right","195","2.22","0.26","50","0.52","100","0","2.73","0","0","0","0","0","0","0","0","0","0","0","0.13","100","0","0","0","9.52","67.12","8.09","62.9","6.52","56","0","0","0","1.04","37.5","0.13","0","0","4.7","72.22"
"Yao Xuchen","China 1.","Changchun Yatai","LCMF, LW, RCMF","26","125000","2025-12-31","12","680","0","0.25","1","0.71","China PR","left","176","4.9","5.03","52.63","1.99","13.33","0.26","2.79","2.25","0","0.03","0","0.79","50","0","2.38","33.33","1.85","57.14","5.56","42.86","0.93","0.66","0.13","30.84","73.39","10.72","64.2","3.84","41.38","0.09","0","0.13","4.1","67.74","2.12","37.5","0","5.03","60.53"
"Tian Ziyi","China 1.","Meizhou Hakka","LCB, RCB","24","75000","","16","658","0","0","0","0","China PR","","176","8.48","5.88","53.49","3.42","52","0.82","6.94","0","0","0","0","0","0","0","0","0","0","0","0.27","0","0.41","0.14","0","27.08","79.29","11.49","66.67","3.56","46.15","0","0","0","2.46","55.56","0.14","0","0","4.79","45.71"
"Liu Xinyu","China 1.","Henan","CF, RW, RWF","34","50000","2025-12-31","18","650","2","1.9","0","0.4","China PR","right","183","4.43","4.43","53.13","5.54","45","0.14","3","1.25","0.28","0.26","0.14","1.11","62.5","25","0.14","0","0.97","57.14","7.34","33.96","3.46","0.28","0","12.18","69.32","3.6","53.85","0.42","0","0.06","0","0.14","1.11","75","0.42","66.67","0.42","1.25","44.44"
"Zhang Yuan","China 1.","Beijing Guoan","RCMF, LCMF","28","100000","2025-12-31","14","650","0","0.58","1","0.4","China PR","right","184","7.48","9","49.23","1.8","46.15","0","5.18","1.38","0","0.08","0","0.69","40","0","0.42","0","1.66","50","8.03","27.59","1.11","1.8","0","50.68","81.69","14.4","64.42","4.02","55.17","0.06","0.28","0.42","9.42","70.59","2.49","38.89","0.97","7.06","64.71"
