"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"Lucas Possignolo","China 1.","Zhejiang Professional","CB, LCB, RCB","31","1000000","2025-12-31","29","3032","3","3.01","0","0","Brazil","right","188","8.34","4.69","71.52","4.42","55.03","0.65","6.29","0.27","0.09","0.09","0.09","0.56","47.37","15.789","0.03","0","0","0","0.45","73.33","0.62","0.36","0","41.59","93.86","10.18","83.97","3.18","65.42","0","0","0","1.57","77.36","0.12","50","0.09","4.24","61.54"
"Juan Antonio","China 1.","Tianjin Tigers","CB, RCB, LCB","29","300000","2026-12-31","29","3024","1","3.03","1","0.18","Spain","right","188","7.77","3.96","68.42","4.94","54.22","0.98","6.68","0.36","0.03","0.09","0","0.6","30","5","0.06","100","0.18","66.67","0.95","46.88","0.92","0.63","0","48.51","87.85","19.14","74.96","7.41","57.43","0.01","0","0.03","4.02","60.74","0.45","46.67","0.33","7.86","63.26"
"Guo Quanbo","China 1.","Meizhou Hakka","GK","28","100000","2026-12-31","29","3011","0","0","0","0","China PR","right","183","1.2","0.18","33.33","0.24","75","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0.06","100","0","0","0","9.03","80.46","5.56","72.58","3.47","57.76","0","0","0","0.6","45","0","0","0","2.84","63.16"
"Zhao Bo","China 1.","Zhejiang Professional","GK","32","225000","2026-12-31","29","3008","0","0","1","0.15","China PR","","186","1.02","0.03","100","0.24","87.5","0","1.27","0","0","0","0","0","0","0","0","0","0","0","0.03","100","0","0","0","11.58","81.65","6.88","71.74","4.73","58.23","0","0","0.03","0.81","33.33","0.03","0","0","3.44","67.83"
"Wilson Manafá","China 1.","Shanghai Shenhua","RB","31","1300000","2026-12-31","30","2983","0","1.41","4","3.55","Portugal","right","177","7.3","5.91","62.24","1.72","43.86","0.27","5.43","3.62","0","0.04","0","0.48","12.5","0","3.59","28.57","3.32","74.55","6.94","52.17","1.81","3.68","0.84","45.47","80.23","14.33","72","4.44","60.54","0.11","0.06","0.6","6.37","77.73","4.01","51.88","1.3","9.68","78.5"
"Li Hao","China 1.","Qingdao West Coast","GK","21","0","","29","2981","0","0","0","0","China PR","right","188","1.3","0.21","42.86","0.54","88.89","0","1.63","0","0","0","0","0","0","0","0","0","0.03","0","0.12","75","0","0","0","11.47","73.42","8.6","67.37","7.43","61.38","0","0","0","2.02","37.31","0.06","0","0","4.98","78.18"
"Felipe","China 1.","Chengdu Rongcheng","CF","33","500000","2026-12-31","30","2976","15","15.05","4","4.69","Brazil","left","193","3.75","2.81","61.29","10.16","42.26","0.15","3.07","3.42","0.42","0.46","0.09","2.66","47.73","17.045","0.82","44.44","2.6","62.79","11.61","35.68","5.75","1.24","0.15","20.47","79.03","4.54","64","0.57","57.89","0.14","0.18","0.73","1.57","65.38","1.45","64.58","1.54","1.54","74.51"
"Hou Yongyong","China 1.","Yunnan Yukun","LCMF, AMF","27","300000","2026-12-31","30","2958","5","7.24","2","1.25","Norway","right","183","3.53","3.01","57.58","2.86","35.11","0.24","2.31","1.37","0.15","0.22","0.03","1.37","46.67","11.111","0.76","28","0.7","65.22","1.95","53.13","1.98","0.7","0.03","19.26","83.25","5.72","70.21","1.19","38.46","0.04","0.12","0.24","2.04","65.67","1.28","42.86","0.7","1.95","76.56"
"Riccieli","China 1.","Qingdao West Coast","RCB, LCB","27","3000000","2027-06-30","29","2949","2","2.78","0","0.62","Brazil","right","184","6.81","3.57","60.68","5.01","53.05","0.7","6.1","0.34","0.06","0.08","0.06","0.61","40","10","0","0","0.09","100","0.98","50","0.76","0.58","0","32.53","86.4","12.57","74.27","5.01","55.49","0.02","0.03","0.06","4.3","62.41","0.61","45","0.31","6.01","67.01"
"F. Abreu","China 1.","Beijing Guoan","CF","32","1500000","2026-12-31","30","2949","28","21.12","6","4.37","Portugal","right","184","1.68","1.5","65.31","4.76","38.46","0.12","1.34","3.11","0.73","0.64","0.24","3.11","50.98","27.451","0.58","52.63","1.89","61.29","8.39","44.73","4.49","1.1","0.12","13.61","83.41","2.78","68.13","0.34","54.55","0.13","0.21","0.55","1.13","86.49","1.31","55.81","1.31","1.22","80"
"Li Tixiang","China 1.","Zhejiang Professional","RCMF, DMF, LCMF","36","50000","2025-12-31","29","2927","0","0.07","6","2.24","China PR","left","182","7.44","6.76","62.27","2.03","48.48","0.25","4.02","0.61","0","0","0","0.15","0","0","0.58","31.58","0.8","46.15","3.57","50.86","0.22","1.05","0.31","42.96","85.9","12.67","71.6","7.04","63.32","0.07","0.12","0.22","6.8","69.23","2.28","44.59","0.74","6.21","74.75"
"Lucas Maia","China 1.","Henan","LCB","32","800000","2025-12-31","28","2906","6","5.6","2","2.05","Brazil","left","192","7.77","4.49","61.38","6.94","60.27","0.53","7.63","0.74","0.19","0.17","0.09","0.9","55.17","20.69","0.34","36.36","0.12","100","0.4","53.85","1.58","1.18","0","45.4","87.04","20.01","77.09","5.36","51.45","0.06","0","0.09","5.45","76.14","0.87","57.14","0.53","8.52","71.64"
"Matheus Jussa","China 1.","Shanghai Port","LDMF, DMF, RDMF","29","1500000","2025-12-31","28","2901","1","2.17","1","1.43","Brazil","left","183","7.35","5.93","57.07","2.2","59.15","0.25","5.76","1.09","0.03","0.07","0","0.68","22.73","4.545","0.43","50","1.02","60.61","3.78","40.16","0.47","1.05","0.03","50.91","87.87","17.31","77.24","3.32","52.34","0.04","0.16","0.16","8.84","81.4","1.27","58.54","0.65","7.6","80"
"Alberto Quiles","China 1.","Tianjin Tigers","CF","30","1000000","2026-12-31","29","2901","16","12.91","2","0.95","Spain","left","188","3.57","2.82","59.34","4.65","44","0.12","2.53","2.2","0.5","0.4","0.03","2.11","41.18","23.529","0.09","33.33","2.33","56","10.61","33.33","2.48","1.33","0.34","13.77","76.35","3.63","59.83","0.65","71.43","0.03","0","0.16","1.49","68.75","0.56","55.56","0.34","2.08","61.19"
"N. Radmanovac","China 1.","Qingdao Hainiu","RCB","28","700000","2025-12-31","29","2890","0","2.01","2","0.33","Serbia","right","189","7.26","4.17","56.72","4.11","77.27","0.56","6.09","0.4","0","0.06","0","0.59","10.53","0","0.59","36.84","0.25","50","1.09","57.14","0.69","1.03","0.03","40.98","88.07","17.66","81.48","3.33","52.34","0.01","0","0.09","4.83","76.77","0.62","35","0.09","6.66","70.56"
"Bruno Nazário","China 1.","Henan","CF, AMF","30","1300000","2026-12-31","29","2881","5","9.47","8","11.26","Brazil","left","178","4.28","3.25","58.65","2.69","41.86","0.12","3.45","3.5","0.06","0.3","0","2.66","30.59","5.882","2.44","48.72","2.5","47.5","9.06","41.38","2.87","1.34","0.22","38.83","79.81","12.68","70.94","5.87","62.77","0.35","0.41","0.72","7.28","69.53","4.53","60","2.19","7.43","83.19"
"Rodrigo Henrique","China 1.","Meizhou Hakka","AMF, CF","32","350000","2025-12-31","29","2840","5","5.62","4","5.05","Brazil","right","178","3.55","3.68","58.62","2.5","20.25","0","1.89","6.91","0.13","0.18","0","1.55","38.78","10.204","3.87","31.15","8.68","58.03","21.2","43.8","3.33","3.39","0.35","35.46","76.41","10.68","69.73","2.82","58.43","0.16","0.25","0.41","4.94","76.28","3.77","41.18","1.01","5.07","86.25"
"Lu Zhuoyi","China 1.","Dalian Young Boy","RB","24","0","","29","2839","2","1.11","4","4.51","China PR","","175","11.41","8.81","62.59","3.04","46.88","0.13","6.77","2.12","0.06","0.04","0","0.98","9.68","6.452","2.28","34.72","2.5","49.37","5.04","41.51","0.98","1.52","0.29","29.96","71.43","14.55","62.31","5.99","46.03","0.14","0.06","0.19","5.2","60.98","2.44","41.56","0.57","8.62","65.44"
"Bruno Xadas","China 1.","Tianjin Tigers","RW, RWF, CF","28","1200000","2025-12-31","29","2831","7","5.92","7","9.48","Portugal","left","179","5.02","4.1","62.02","0.79","36","0.16","3.34","2.45","0.13","0.19","0.03","1.94","40.98","11.475","2.42","38.16","1.49","42.55","5.88","32.97","1.18","0.83","0.16","34.81","79.09","10.81","67.65","4.39","52.9","0.3","0.16","0.67","6.23","68.37","3.47","46.79","1.18","7.18","82.3"
"V. Qazaishvili","China 1.","Shandong Taishan","AMF, LWF, LW","32","1800000","2025-12-31","30","2813","27","20.7","5","4.35","Georgia","right","174","2.88","2.56","61.25","0.48","40","0.03","1.94","4.38","0.83","0.66","0.06","3.23","48.51","26.733","1.22","13.16","4.1","64.06","11.36","45.35","4.74","2.62","0.42","38.17","84.41","10.43","76.69","1.41","56.82","0.14","0.13","0.61","4.74","81.08","2.82","60.23","1.89","4.32","83.7"
"Liu Dianzuo","China 1.","Chengdu Rongcheng","GK","35","175000","2026-12-31","27","2805","0","0","0","0","China PR","right","190","0.87","0.03","100","0.39","91.67","0","1.31","0","0","0","0","0","0","0","0","0","0","0","0.13","100","0","0","0","14.57","80.84","9.5","72.3","7.06","63.18","0","0","0","1.8","55.36","0.1","0","0","5.13","75.63"
"Iago Maidana","China 1.","Henan","RCB, CB","29","1200000","2026-12-31","28","2803","4","3.56","4","0.98","Brazil","right","195","6.65","3.34","66.35","4.82","62.67","0.8","6.8","0.48","0.13","0.11","0.13","0.87","37.04","14.815","0.13","25","0.22","57.14","0.83","50","1.64","0.93","0.03","43.64","88.74","16.6","77.76","5.04","57.96","0.03","0","0.1","4.94","71.43","0.48","46.67","0.32","6.94","73.15"
"Davidson","China 1.","Qingdao West Coast","LAMF, LW","34","850000","2025-12-31","28","2798","8","6.86","3","4.52","Brazil","right","177","7.56","6.21","64.77","3.35","25","0.1","4.77","4.31","0.19","0.22","0","1.9","33.9","13.559","2.25","31.43","5.31","53.94","16.85","41.6","2.99","2.19","0.71","30.33","77.31","7.72","62.08","2.67","44.58","0.15","0.26","0.51","3.92","55.74","2.77","40.7","0.87","4.12","79.69"
"Mateus Vital","China 1.","Shanghai Port","RDMF, LDMF, AMF","27","3000000","2026-12-31","30","2784","5","3.2","7","6.11","Brazil","right","175","4.69","3.62","53.57","1.1","38.24","0.19","4.2","3.01","0.13","0.1","0","1.68","38.46","9.615","1.65","43.14","2.65","60.98","8.83","51.65","0.78","3.1","0.32","53.73","89.35","17.88","83.54","3.49","56.48","0.2","0.1","0.45","10.44","82.04","2.97","53.26","0.81","8.34","88.37"
"Y. Gurfinkel","China 1.","Chengdu Rongcheng","LB, LWB","27","500000","2026-01-31","28","2782","2","3.43","5","7.37","Israel","left","171","7.86","6.7","69.08","2.46","42.11","0.06","5.08","4.17","0.06","0.11","0","1.07","15.15","6.061","5.34","39.39","3.17","58.16","6.7","49.76","2.78","2.01","0.45","36.91","74.67","11.45","64.97","3.91","47.11","0.24","0.13","0.94","4.53","66.43","4.63","41.96","0.87","8.12","74.1"
"O. Omoijuanfo","China 1.","Changchun Yatai","CF, AMF, LW","31","1800000","2026-12-31","30","2780","6","7.72","4","1.36","Norway","right","188","4.6","3.69","60.53","6.12","41.27","0.06","3.11","2.23","0.16","0.25","0","1.68","42.31","11.538","0.97","16.67","2.49","53.25","7.67","39.24","2.82","1.65","0.32","26.94","78.49","7.15","60.63","0.94","41.38","0.04","0.1","0.23","2.65","53.66","1.55","27.08","0.45","2.53","60.26"
"Liu Haofan","China 1.","Zhejiang Professional","RCB, LCB","22","0","","27","2775","0","0.05","0","0.19","China PR","","0","7.91","6.62","62.75","1.98","39.34","0.36","4.68","0.32","0","0","0","0.03","0","0","0","0","0.39","83.33","2.3","53.52","0.13","0.97","0.06","47.35","87.81","20.85","79.47","7.95","59.59","0.01","0","0.03","5.84","72.78","0.65","35","0.19","8.95","67.03"
"Yan Junling","China 1.","Shanghai Port","GK","34","350000","2025-12-31","27","2769","0","0","0","0","China PR","right","191","0.94","0.03","100","0.29","100","0","1.44","0","0","0","0","0","0","0","0","0","0","0","0.03","100","0","0","0","16.32","92.03","7.93","85.66","2.99","66.3","0","0","0","0.68","28.57","0","0","0","2.34","69.44"
"A. Yakubu","China 1.","Qingdao West Coast","CF","27","3000000","2026-01-31","30","2761","10","10.81","7","4.64","Ghana","right","187","3.13","2.77","50.59","5.38","21.21","0.1","2.39","2.31","0.29","0.35","0.03","1.5","54.35","21.739","1.7","28.85","1.83","51.79","7.04","30.09","3.62","1.08","0.46","14.54","71.3","3.39","66.35","0.52","37.5","0.15","0.1","0.52","1.43","63.64","1.7","44.23","0.88","1.79","72.73"
"T. Letschert","China 1.","Chengdu Rongcheng","RCB","32","650000","2025-12-31","28","2756","5","4.95","2","2.82","Netherlands","right","188","7.9","5.29","74.07","4.18","57.81","0.33","6.26","2.06","0.16","0.16","0.07","1.11","32.35","14.706","1.14","74.29","1.31","60","3.66","51.79","1.7","2.55","0","53.82","88.53","22.57","80.75","8.03","67.89","0.09","0.07","0.36","9.73","79.19","2.25","69.57","1.11","11.53","86.12"
"Chow Tim","China 1.","Chengdu Rongcheng","RCMF","31","1200000","2026-01-31","27","2754","5","10.04","2","3.02","England","right","180","7.61","5.69","58.05","3.5","43.93","0.39","6.3","1.41","0.13","0.33","0.03","1.37","45.24","11.905","0.88","48.15","0.56","64.71","2.52","41.56","2.45","0.36","0.13","35.92","84.99","10.82","73.41","2.78","58.82","0.1","0","0.39","4.51","76.09","1.24","57.89","0.82","4.8","70.07"
"R. Dugalic","China 1."," Shenzhen Peng City","CB, RCB","33","700000","2025-12-31","27","2753","4","3.55","1","0.83","Serbia","right","194","10.2","4.05","74.19","7.29","72.65","1.18","8.72","0.33","0.13","0.12","0.07","0.75","34.78","17.391","0.13","0","0.13","50","0.85","30.77","1.27","0.33","0.03","34.52","87.22","15.79","79.3","3.79","56.9","0.03","0","0.1","2.29","65.71","0.46","28.57","0.33","6.7","63.9"
"Wang Shangyuan","China 1.","Henan","LCMF, LDMF, RDMF","32","500000","2026-12-31","28","2751","0","0.52","3","4.09","China PR","right","185","4.06","3.63","53.15","1.31","37.5","0.07","3.07","0.79","0","0.02","0","0.56","17.65","0","0.92","60.71","0.23","42.86","2.52","48.05","0.36","0.65","0","44.1","86.65","15.31","76.28","6.87","63.81","0.13","0.1","0.33","9.26","77.39","2.72","57.83","1.01","8.64","82.95"
"Wang Guoming","China 1.","Henan","GK","35","125000","2025-12-31","27","2750","0","0","0","0","China PR","right","187","1.44","0.16","80","0.16","80","0","1.96","0","0","0","0","0","0","0","0","0","0.03","0","0.03","0","0","0","0","13.68","89.71","8.71","85.71","5.14","76.43","0","0","0","0.49","66.67","0","0","0","4.09","79.2"
"Nené","China 1.","Yunnan Yukun","DMF, LCMF, RCMF","30","1500000","2026-12-31","28","2737","2","2.82","0","2.08","Portugal","left","187","8.62","6.21","53.97","2.1","51.56","0.59","6.1","1.68","0.07","0.09","0","1.28","23.08","5.128","0.66","45","1.78","57.41","5.75","49.14","0.62","0.69","0.1","34.26","80.71","11.8","64.07","4.93","54","0.07","0.16","0.26","7.23","65.45","2.1","42.19","0.62","5.13","76.28"
"Wu Xi","China 1.","Shanghai Shenhua","LCMF, LDMF","36","50000","2026-12-31","28","2737","9","8.05","5","4.17","China PR","right","180","6.77","4.21","59.38","3.52","42.99","0.2","5.72","1.58","0.2","0.26","0","1.61","42.86","18.367","0.62","42.11","0.95","55.17","3.42","46.15","2.63","0.72","0.03","37.19","81.08","13.84","68.88","5.92","56.11","0.14","0.16","0.49","6.68","68.47","2.76","47.62","1.18","7.37","78.57"
"Liao Junjian","China 1.","Meizhou Hakka","RCB","31","200000","2025-12-31","28","2725","1","1.2","1","0.56","China PR","right","183","8.98","5.09","62.99","5.09","52.6","1.19","7.72","0.23","0.03","0.04","0.03","0.33","30","10","0.23","42.86","0.1","33.33","0.53","37.5","0.5","0.53","0","34.45","84.66","15.82","74.74","6.9","59.81","0.02","0","0.07","5.12","64.52","0.92","42.86","0.36","7.03","70.42"
"Gustavo Sauer","China 1.","Wuhan Three Towns","CF, RW, AMF","32","1400000","2026-12-31","28","2714","7","8.23","7","6.04","Brazil","left","181","5.14","5.87","53.11","1.76","45.28","0","2.26","4.18","0.2","0.27","0.03","2.42","50.68","9.589","1.66","36","4.21","54.33","10.51","46.37","2.02","2.25","0.96","19.27","79.86","5.31","70.63","1.56","55.32","0.2","0.13","0.3","2.16","75.38","1.92","50","0.6","3.02","78.02"
"Cryzan","China 1.","Shandong Taishan","CF, AMF, LAMF","29","4500000","2027-12-31","27","2711","11","11.4","10","6.95","Brazil","right","190","5.61","5.28","53.46","4.42","30.83","0.13","4.1","6.08","0.27","0.38","0.03","4.02","28.1","9.091","2.86","43.02","7.57","47.37","20.12","39.77","5.11","4.02","0.53","35.82","79.8","9.53","75.26","2.86","68.6","0.23","0.3","0.8","3.88","77.78","4.75","64.34","2.62","5.68","85.38"
"Leo","China 1.","Shanghai Port","CF, AMF","28","3500000","2027-12-31","30","2702","21","13.82","5","2.9","Brazil","right","180","1.7","1.97","42.37","1.67","28","0.07","1.23","3.03","0.7","0.46","0.03","2.93","48.86","23.864","0.7","23.81","2.13","54.69","7.03","35.07","4.46","0.57","0","19.85","70.47","5.5","54.55","1.1","57.58","0.1","0.43","0.47","2.53","69.74","1.8","51.85","1.33","2.8","70.24"
"F. Acheampong","China 1.","Henan","LAMF, LW","32","1200000","2025-12-31","30","2701","13","9.7","3","3.79","Ghana","left","169","3.4","3.03","57.14","2.43","31.51","0.07","2.35","3.9","0.43","0.32","0.2","1.77","47.17","24.528","2.43","34.25","3.3","67.68","10.6","48.74","4.3","2.43","0.53","18.96","79.09","3.43","74.76","0.77","65.22","0.13","0.03","0.4","1.1","81.82","1.63","67.35","1.13","2.33","82.86"
"M. Palacios","China 1.","Wuhan Three Towns","LW, CF, LAMF","32","300000","2025-12-31","30","2697","3","5.89","2","5.85","Colombia","right","180","4.87","5.01","59.33","2.84","41.18","0.07","2.41","7.68","0.1","0.2","0","1.54","39.13","6.522","5.47","35.98","8.84","57.74","18.19","43.12","3.14","3.5","0.8","28.16","72.04","5.24","69.43","1.8","62.96","0.2","0.07","0.73","1.94","62.07","4.47","47.76","1.1","4.44","75.94"
"Wellington Silva","China 1.","Qingdao Hainiu","LW, CF, LWF","32","400000","2025-12-31","29","2690","11","9.33","1","3.62","Brazil","right","170","3.71","3.35","59","1.37","26.83","0.03","2.25","4.48","0.33","0.31","0","2.51","36","14.667","1.14","26.47","5.35","57.5","11.58","44.8","2.94","3.65","0.4","22.88","80.26","5.22","70.51","1.41","64.29","0.12","0.3","0.47","1.97","77.97","2.17","56.92","1.17","2.94","81.82"
"Zhen Ma","China 1.","Yunnan Yukun","GK","27","200000","2026-12-31","26","2688","0","0","0","0","China PR","","196","1.57","0.27","62.5","0.4","83.33","0","1.78","0.03","0","0","0","0","0","0","0","0","0.03","100","0.07","100","0","0","0.03","12.69","78.89","9.61","74.56","6.5","62.89","0","0","0","2.54","65.79","0.13","0","0.03","5.16","76.62"
"Jiang Shenglong","China 1.","Shanghai Shenhua","RCB","24","750000","2026-12-31","26","2682","4","3.85","0","0.38","China PR","right","193","6.71","3.15","59.57","4.5","63.43","0.74","7.14","0.47","0.13","0.13","0.1","0.6","44.44","22.222","0.3","55.56","0.07","50","0.54","31.25","1.04","0.7","0","42.82","89.81","16.54","80.73","4.97","56.08","0.01","0","0.07","5.44","68.52","1.04","51.61","0.47","6.41","75.92"
"Zhu Chenjie","China 1.","Shanghai Shenhua","LCB","25","650000","2028-12-31","27","2682","1","3.29","2","1.26","China PR","right","185","6.14","3.69","76.36","3.66","55.05","0.57","4.87","0.4","0.03","0.11","0.03","0.74","31.82","4.545","0.17","20","0.13","50","0.64","42.11","1.17","0.97","0","46.17","92.59","16.98","85.97","3.72","57.66","0.04","0.07","0.13","4.83","77.78","0.4","25","0.34","6.51","78.35"
"Park Ji-Soo","China 1.","Wuhan Three Towns","LCB","31","650000","2025-12-31","26","2652","1","1.13","0","0.26","Korea Republic","left","188","8.79","4.65","62.77","3.83","67.26","0.71","7.5","0.44","0.03","0.04","0.03","0.24","42.86","14.286","0.2","66.67","0.27","75","1.49","56.82","0.51","1.12","0.17","45.1","88.56","18.09","80.68","6.86","65.35","0.01","0.07","0.07","5.16","75","0.54","37.5","0.17","8.11","67.78"
"Shinichi Chan","China 1.","Shanghai Shenhua","LB","23","300000","2026-12-31","28","2638","4","3.18","4","3.16","Japan","left","184","7.47","5.63","63.64","2.66","46.15","0.17","5.58","3.31","0.14","0.11","0","0.99","34.48","13.793","4.74","32.37","2.83","50.6","4.67","43.8","2.18","1.4","0.14","37.53","74.45","13.13","66.23","4.03","47.46","0.11","0","0.44","4.44","65.38","3.72","44.95","0.51","7.74","66.96"
"Rômulo","China 1.","Chengdu Rongcheng","RW, RWF","30","2500000","2027-01-31","29","2617","8","7.31","6","9.06","Brazil","left","172","3.58","3.58","57.69","1.24","30.56","0.03","2.35","3.44","0.28","0.25","0.07","2.54","43.24","10.811","2.79","25.93","1.96","61.4","6.29","51.91","2.61","0.89","0.14","40.68","77.26","13.14","68.32","4.75","65.94","0.31","0.86","0.72","7.08","72.33","5.64","49.39","2.51","7.74","88"
"João Teixeira","China 1.","Shanghai Shenhua","AMF","32","1000000","2026-12-31","27","2600","6","3.97","3","3.47","Portugal","right","177","6.02","5.37","60.65","1.38","35","0.17","3.93","3.57","0.21","0.14","0","1.8","38.46","11.538","1.63","36.17","3.84","57.66","13.12","48.28","2.49","2.91","0.31","46.14","84.17","14.64","73.05","5.5","63.52","0.12","0.21","0.52","7.44","73.95","3.57","58.25","2.01","7.65","89.14"
"Liu Yang","China 1.","Shandong Taishan","LB, LWB","30","600000","2027-12-31","29","2594","2","3.01","3","2.86","China PR","left","184","8.22","5.97","62.79","3.64","71.43","0.17","6.02","2.88","0.07","0.1","0","0.69","45","10","2.98","39.53","2.12","62.3","4.3","45.16","1.14","1.6","0.24","42.54","81","14.61","73.4","4.72","55.88","0.1","0.17","0.38","5.66","72.39","3.23","49.46","0.56","8.92","77.43"
"Guga","China 1.","Beijing Guoan","LCMF, LW","28","2500000","2025-12-31","30","2588","4","3.62","6","5.91","Portugal","right","168","5.49","4.24","62.3","0.73","38.1","0.17","4.91","1.98","0.14","0.13","0","1.39","32.5","10","1.67","35.42","1.46","52.38","6.09","45.71","1.91","1.81","0.42","49.28","91.32","11.27","85.8","1.32","57.89","0.21","0.24","0.49","6.33","89.01","2.33","70.15","1.29","5.08","88.36"
"Liao Jintao","China 1.","Dalian Young Boy","RCMF","25","100000","2026-12-31","29","2576","0","0.6","0","0.6","China PR","left","177","8.45","5.9","63.31","2.17","50","0.31","5.79","0.63","0","0.02","0","0.52","20","0","0.45","46.15","0.38","54.55","3.49","39","0.56","0.52","0.07","36.93","81.65","13.42","65.89","4.65","51.13","0.02","0.14","0.1","7.72","66.97","1.82","48.08","0.59","6.29","76.11"
"Wang Jianan","China 1.","Meizhou Hakka","LB, RB","32","100000","2025-12-31","28","2571","0","0.28","1","1.33","China PR","right","180","8.12","6.62","66.14","2.35","43.28","0.18","4.89","1.47","0","0.01","0","0.28","12.5","0","1.72","30.61","1.79","50.98","3.68","42.86","0.18","0.63","0.07","32.24","78.83","15.51","74.72","3.85","50","0.05","0","0.18","4.76","74.26","2.14","40.98","0.28","7.81","66.82"
"J. Mbekeli","China 1.","Meizhou Hakka","LW, LAMF","27","400000","2026-12-31","27","2571","5","4.95","3","3.55","Cameroon","both","175","6.76","6.72","61.46","3.36","42.71","0.07","3.21","6.02","0.18","0.17","0","2.59","32.43","6.757","3.43","33.67","7.53","53.02","14.84","40.8","2.66","3.43","0.67","23.77","67.16","7.39","56.87","2.98","43.53","0.12","0.11","0.49","2.63","60","2.91","48.19","0.7","4.73","70.37"
"Tan Long","China 1.","Changchun Yatai","CF","37","50000","2026-12-31","28","2556","9","6.39","2","2.44","China PR","right","185","2.32","2.11","55","6.58","29.95","0.07","1.56","1.41","0.32","0.23","0.11","1.3","56.76","24.324","0.77","40.91","0.99","35.71","4.4","31.2","1.97","0.35","0","12.71","76.45","2.5","69.01","0.39","72.73","0.09","0.04","0.35","0.81","73.91","0.81","52.17","0.39","1.27","77.78"
"Jin Yangyang","China 1.","Qingdao Hainiu","CB, LCB","32","100000","2025-12-31","27","2555","0","0.21","1","0.12","China PR","right","192","9.37","5.53","63.69","4.02","61.4","0.53","7.26","0.18","0","0.01","0","0.14","25","0","0.07","100","0.07","100","0.46","38.46","0.18","0.07","0","35.15","87.37","13.88","76.65","4.61","55.73","0","0","0.07","2.47","64.29","0.14","50","0","5.11","56.55"
"L. Rosić","China 1.","Changchun Yatai","LCB, CB","32","400000","2025-12-31","25","2540","1","1.22","0","0.58","Serbia","right","190","8.65","4.29","65.29","5.85","66.67","0.78","7.57","0.32","0.04","0.04","0.04","0.43","25","8.333","0.35","30","0.14","75","1.1","64.52","0.46","0.39","0.04","37.24","85.06","17.11","74.33","7.37","58.65","0.02","0","0.14","6.02","65.29","0.92","42.31","0.32","7.87","73.42"
"O. Maritu","China 1.","Yunnan Yukun","RW, CF","26","900000","2026-12-31","26","2538","9","8.87","8","4.88","Congo DR","right","182","2.52","1.84","55.77","12.98","50.27","0","1.87","2.8","0.25","0.31","0.07","1.81","43.14","17.647","2.38","25.37","2.2","62.9","8.48","33.89","3.69","1.56","0.25","15.74","59.91","3.62","44.12","1.1","35.48","0.17","0.04","0.53","1.63","30.43","2.16","36.07","0.85","2.41","66.18"
"Hou Sen","China 1.","Beijing Guoan","GK","36","100000","2027-12-31","25","2518","0","0","0","0","China PR","right","188","1.57","0.21","33.33","0.29","100","0","2.76","0","0","0","0","0","0","0","0","0","0","0","0.07","50","0","0","0","19.52","89.93","11.37","84.28","5.97","70.06","0","0","0","0.61","41.18","0.04","0","0","4.79","76.12"
"Matheus Índio","China 1.","Qingdao West Coast","LDMF, RDMF, LCMF","26","800000","2026-12-31","26","2499","5","3.76","1","2.12","Brazil","right","182","8.43","5.87","66.87","2.99","36.14","0.25","5.76","1.19","0.14","0.14","0.07","0.97","29.63","18.519","0.5","35.71","0.86","75","4.65","53.49","0.94","1.3","0.18","35.51","84.58","13.15","73.15","2.81","52.56","0.08","0.11","0.22","5.69","72.15","0.68","47.37","0.47","5.26","73.29"
"Dawhan","China 1.","Beijing Guoan","DMF, RCMF, LCMF","29","1200000","2027-12-31","26","2496","1","1.01","5","2.75","Brazil","right","177","6.13","4.54","61.11","2.67","52.7","0.36","6.19","1.08","0.04","0.04","0.04","0.5","35.71","7.143","0.5","57.14","0.72","70","4.18","42.24","0.94","1.33","0.18","54.66","92.35","13.99","84.02","2.6","68.06","0.1","0.14","0.47","6.96","83.42","1.55","67.44","1.08","6.06","79.76"
"E. Karzev","China 1."," Shenzhen Peng City","DMF, LCMF, RCMF","25","1800000","2027-12-31","27","2468","1","1.08","4","3.3","Israel","right","186","7.22","6.89","51.85","1.82","48","0.11","3.59","1.86","0.04","0.04","0","1.17","37.5","3.125","0.95","46.15","1.68","54.35","5","41.61","0.47","0.95","0.04","36.9","81.62","11.12","62.3","5.14","59.57","0.12","0.29","0.11","7.22","66.67","1.79","53.06","0.44","5.94","75.46"
