"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","Assists","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Second assists per 90","Smart passes per 90","Accurate smart passes, %","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"D. Hanslik","Germany 2.","Kaiserslautern","CF, AMF","28","500000","","31","2413","8","5","Germany","left","186","5.11","4.62","58.06","5.63","39.07","0.04","3.19","1.86","0.26","0.3","0.07","1.94","32.69","15.385","1.53","31.71","1.23","51.52","6.08","28.83","2.65","0.52","0.04","20.4","72.94","6.12","57.32","1.64","61.36","0.1","0.04","0.19","60","0.56","3.02","62.96","1.49","52.5","0.82","3.1","73.49"
"D. Burnić","Germany 2.","Karlsruher SC","RW, RCMF","27","800000","","31","2398","2","2","Germany","left","181","6.16","6.08","58.64","1.16","35.48","0.15","2.34","1.58","0.08","0.1","0","1.16","29.03","6.452","1.16","41.94","1.31","54.29","4.24","34.51","1.95","0.9","0.19","31.26","81.51","8.82","70.21","2.63","47.14","0.08","0","0.23","16.67","0.34","3.64","71.13","1.95","50","0.98","5.03","75.37"
"B. Tomiak","Germany 2.","Hannover 96","CB, DMF","27","1800000","","26","2392","4","1","Germany","right","193","9.22","5.38","61.54","3.84","55.88","0.56","7.49","0.83","0.04","0.15","0","0.6","50","25","0.64","29.41","0.53","64.29","2.71","40.28","0.98","1.05","0","45.3","88.12","15.43","79.02","3.5","54.84","0.04","0","0.08","0","0.19","4.48","75.63","0.87","52.17","0.38","6.43","74.85"
"M. Sylla","Germany 2.","Schalke 04","CF","25","0","2028-06-30","27","2382","16","0","France","right","180","1.89","1.85","59.18","5.29","33.57","0","0.99","1.93","0.6","0.55","0.19","2.15","56.14","28.07","1.06","35.71","0.94","32","3.74","30.3","3.48","0.26","0.08","13.38","72.88","2.46","49.23","0.83","59.09","0.08","0","0.11","33.33","0.23","0.72","47.37","1.21","68.75","0.83","1.62","58.14"
"F. Kaloč","Germany 2.","Kaiserslautern","LCMF, RCMF","25","0","2028-06-30","30","2374","3","2","Czech Republic","right","190","6.33","5.46","56.94","0.68","33.33","0.11","4.56","1.44","0.11","0.1","0","1.21","40.63","9.375","0.61","25","1.55","48.78","4.66","30.89","1.14","1.36","0.34","32.49","82.96","10.58","69.53","2.92","53.25","0.03","0.08","0.04","100","0.19","4.28","72.57","0.8","52.38","0.49","4.7","73.39"
"J. Mees","Germany 2.","Preußen Münster","AMF, CF, RWF","29","650000","","28","2373","9","0","Germany","right","180","5.16","3.87","59.8","4.32","29.82","0.11","3.16","3.03","0.34","0.26","0.23","2.5","30.3","13.636","0.72","36.84","2.84","64","6.79","41.9","2.58","1.37","0.46","17.52","70.13","5.5","60.69","1.52","35","0.05","0","0.34","55.56","0.19","2.54","52.24","1.21","62.5","0.68","2.65","68.57"
"N. Futkeu","Germany 2.","Greuther Fürth","CF, RWF","22","0","2027-06-30","34","2372","11","0","Germany","right","183","2.88","1.9","60","3.26","38.37","0.11","2","1.52","0.42","0.39","0.08","1.97","42.31","21.154","0.3","25","1.25","48.48","9.14","25.73","3.41","1.02","0.15","12.18","81.93","1.86","61.22","0.34","44.44","0.04","0.04","0.08","0","0.19","0.87","60.87","0.38","60","0.3","0.76","50"
"I. Lidberg","Germany 2.","Darmstadt 98","CF, RWF","27","700000","2027-06-30","28","2372","14","5","Sweden","right","186","2.43","2.54","49.25","4.74","37.6","0.19","1.53","2.58","0.49","0.48","0.04","2.16","47.37","22.807","1.06","14.29","2.2","63.79","9.3","33.06","4.21","1.33","0.19","14","73.17","2.12","60.71","0.34","33.33","0.08","0.04","0.04","0","0.27","0.65","52.94","1.02","40.74","0.72","1.21","59.38"
"L. Jensen","Germany 2.","Karlsruher SC","LCMF, DMF","28","800000","","30","2371","4","0","Germany","right","175","8.58","6.68","59.09","2.16","36.84","0.49","4.72","0.87","0.15","0.08","0.04","0.65","41.18","23.529","0.99","26.92","0.49","61.54","2.96","37.18","1.56","0.46","0.08","44.68","82.16","13.21","62.93","6.15","57.41","0.05","0.04","0.08","50","0.27","7.44","60.71","1.78","38.3","0.65","5.96","70.06"
"N. Koulis","Germany 2.","Preußen Münster","RCB, LCB","26","450000","","25","2359","0","0","Germany","right","187","9.08","6.33","63.86","4.35","45.61","0.53","5.36","0.15","0","0.09","0","0.46","16.67","0","0.04","100","0.11","0","1.26","51.52","0.72","0.61","0.04","34.26","86.19","15.18","75.38","5.57","53.42","0.02","0","0.04","100","0.11","4.58","66.67","0.5","38.46","0.38","6.49","66.47"
"A. Hoffmann","Germany 2.","Fortuna Düsseldorf","RCB, CB","32","800000","","29","2344","0","0","Germany","right","190","8.26","4.53","69.49","3.42","58.43","0.73","5.96","0.27","0","0.05","0","0.35","44.44","0","0","0","0.19","60","0.5","38.46","0.61","0.54","0.04","53.02","93.63","20.31","87.15","3.23","53.57","0.03","0.12","0","0","0.04","4.26","77.48","0.12","0","0.08","6.99","80.77"
"F. Nürnberger","Germany 2.","Darmstadt 98","LB, LWB","26","2500000","","28","2333","1","1","Bulgaria","left","181","7.68","6.06","61.15","0.96","52","0.15","5.39","2.24","0.04","0.05","0","1.12","31.03","3.448","2.51","33.85","1.54","62.5","3.9","42.57","0.81","1.31","0.19","46.02","84.83","12.31","71.79","3.63","54.26","0.09","0","0.15","50","0.15","5.17","70.9","3.43","43.82","0.93","8.37","77.88"
"S. Muroya","Germany 2.","Hannover 96","RB, RWB","31","700000","","27","2330","0","0","Japan","right","174","7.45","6.68","60.12","1.93","28","0.39","4.34","2.97","0","0.07","0","0.58","13.33","0","3.4","34.09","2.9","58.67","5.91","49.02","1.31","1.39","0.15","32.6","77.25","11.7","65.35","3.52","43.96","0.05","0","0.04","100","0.35","4.33","69.64","3.13","50.62","0.97","8.07","72.73"
"F. Schleusener","Germany 2.","Karlsruher SC","CF","33","500000","","30","2327","6","1","Germany","right","186","2.05","2.24","55.17","3.48","38.89","0","0.82","1.7","0.23","0.28","0.08","1.59","46.34","14.634","1.47","39.47","0.54","71.43","4.29","34.23","3.44","0.7","0.08","14.7","70.79","3.02","60.26","0.46","33.33","0.03","0.08","0","0","0.15","1.43","67.57","1.28","48.48","0.66","1.7","61.36"
"N. Rapp","Germany 2.","Karlsruher SC","RCMF, DMF","28","700000","","28","2326","1","2","Germany","right","186","10.14","6.85","62.71","3.48","62.22","1.01","6.13","0.35","0.04","0.07","0.04","0.54","35.71","7.143","0.15","75","0.04","100","1.12","58.62","0.66","0.12","0","38.15","86.31","12.77","70.3","4.37","53.98","0.02","0","0.04","0","0.12","4.37","64.6","0.7","50","0.43","5.53","76.22"
"L. Petkov","Germany 2.","Elversberg","RAMF, RW","24","800000","","30","2325","4","3","Germany","right","183","6.54","5.88","56.58","2.71","34.29","0.15","4.17","4.06","0.15","0.23","0","2.25","29.31","6.897","1.97","23.53","5.15","55.64","11.57","42.47","3.14","1.82","0.7","22.99","68.52","6.93","63.13","2.01","51.92","0.09","0.04","0.12","66.67","0.54","2.4","59.68","2.44","50.79","1.2","4.34","67.86"
"O. Karafiát","Germany 2.","Nürnberg","LCB, RCB","30","400000","2027-06-30","31","2313","2","0","Czech Republic","right","182","8.29","5.1","64.89","2.88","54.05","0.47","5.88","0.47","0.08","0.08","0.08","0.58","26.67","13.333","0.7","27.78","0.19","60","1.05","48.15","0.74","0.7","0.08","50.31","88.24","18.72","77.96","4.9","57.94","0.02","0.04","0","0","0.08","3.23","77.11","0.82","47.62","0.35","7.74","62.81"
"N. Tresoldi","Germany 2.","Hannover 96","CF","21","5000000","2026-06-30","34","2309","7","0","Italy","right","183","3.7","2.85","61.64","7.44","37.17","0.12","2.62","1.75","0.27","0.41","0.12","2.03","44.23","13.462","0.23","33.33","1.44","54.05","9.63","29.96","3.24","0.55","0.16","11.23","71.53","2.77","56.34","0.7","61.11","0.04","0.08","0","0","0.23","1.52","61.54","1.01","53.85","0.74","1.01","76.92"
"J. ter Horst","Germany 2.","Preußen Münster","RB, RWB","23","275000","","27","2306","1","2","Germany","right","181","10.46","7.45","57.07","5.11","53.44","0.43","6.63","1.25","0.04","0.05","0.04","0.35","22.22","11.111","1.83","51.06","0.74","31.58","2.46","23.81","1.52","0.74","0.12","22.91","68.14","9.8","54.18","2.77","32.39","0.07","0.04","0","0","0.31","2.85","49.32","1.56","60","0.39","5.89","56.29"
"M. Ritter","Germany 2.","Kaiserslautern","AMF, RCMF, LCMF","30","850000","","30","2301","8","3","Germany","right","173","4.38","2.74","60","1.25","46.88","0.12","3.6","3.25","0.23","0.23","0","2.46","49.21","12.698","1.96","40","2.19","50","5.91","50.33","1.88","1.49","0.08","29.77","72.4","12.13","62.58","6.26","55.63","0.26","0.12","0.2","80","0.66","6.69","61.99","2.86","52.05","1.37","7.24","81.62"
"J. Thielmann","Germany 2.","Köln","RB, RWB","23","5000000","2026-06-30","30","2279","2","3","Germany","right","178","7.74","6.2","49.04","2.05","42.31","0.28","6.14","3.24","0.08","0.06","0","0.75","31.58","10.526","3.75","33.68","2.53","67.19","5.33","54.81","1.18","1.74","0.39","35.7","74.12","12.99","63.53","4.58","47.41","0.12","0","0.04","100","0.63","4.62","60.68","3.63","48.91","0.95","8.21","73.56"
"F. Klaus","Germany 2.","Greuther Fürth","RAMF, RW, AMF","33","800000","2026-06-30","29","2275","4","4","Germany","right","179","5.1","4.87","67.48","4.27","41.67","0.04","1.93","2.45","0.12","0.27","0","2.85","26.39","5.556","1.82","43.48","1.66","54.76","6.61","40.72","3.76","1.07","0.44","25.6","83.62","4.11","69.23","1.03","76.92","0.13","0","0.04","0","0.47","1.19","73.33","1.74","54.55","0.99","2.53","76.56"
"R. Fellhauer","Germany 2.","Elversberg","RDMF, RCMF","27","1000000","2027-06-30","25","2271","5","3","Germany","right","182","8.88","5.71","63.19","3.45","49.43","0.24","6.5","1.62","0.2","0.07","0","0.87","40.91","22.727","1.27","40.63","1.07","51.85","3.49","51.14","1.03","1.43","0.2","36.74","81.98","12.96","71.87","3.05","49.35","0.06","0.04","0.32","62.5","0.2","4.8","66.12","2.26","49.12","0.91","6.54","74.55"
"T. Leistner","Germany 2.","Hertha BSC","RCB, CB","35","350000","","27","2268","0","1","Germany","right","190","9.01","4.56","68.7","5.12","67.44","0.79","7.02","0.12","0","0.03","0","0.24","16.67","0","0","0","0.16","50","0.79","50","0.52","0.48","0","46.55","90.54","17.42","84.05","3.37","56.47","0","0","0","0","0","3.33","70.24","0.2","40","0.2","7.1","66.48"
"F. Kunze","Germany 2.","Hannover 96","LCMF, RCMF, DMF","27","1500000","","30","2255","1","2","Germany","right","193","10.58","8.34","61.72","3.19","56.25","0.36","6","1.32","0.04","0.07","0","0.92","17.39","4.348","0.44","27.27","1.2","73.33","4.43","54.05","0.72","1.08","0.08","38.08","86.58","13.81","76.59","3.19","46.25","0.04","0.04","0.2","80","0.2","6.11","72.55","1.28","59.38","0.64","5.87","76.19"
"D. Herold","Germany 2.","Karlsruher SC","LB, LWB","22","0","2027-06-30","33","2255","0","1","Germany","left","185","9.1","6.9","66.47","2.99","53.33","0.44","4.94","3.35","0","0.02","0","0.4","30","0","5.07","33.07","2.55","60.94","6.55","45.73","1.44","2.24","0.44","35.52","73.37","11.89","64.77","3.11","48.72","0.13","0.2","0","0","0.48","3.11","62.82","4.47","44.64","0.72","7.9","70.2"
"R. Rösch","Germany 2.","Ulm","RWB, LWB, LB","26","300000","","28","2251","1","1","Germany","right","182","9.84","7.12","58.99","1.68","35.71","0.28","6.36","2.24","0.04","0.04","0","0.56","28.57","7.143","2.24","26.79","3.16","44.3","6.92","43.35","1.32","2.16","0.56","28.95","72.1","11.39","61.05","1.92","41.67","0.09","0","0.08","100","0.32","3.16","64.56","2.56","57.81","1.12","6","62"
"B. Hein","Germany 2.","Jahn Regensburg","LWB, LCMF, LB","24","200000","","28","2236","0","3","Germany","left","182","7.25","5.39","58.96","2.98","39.19","0.44","4.45","3.26","0","0.05","0","0.6","6.67","0","2.58","40.63","3.94","54.08","8.13","46.04","1.33","1.61","0.28","21.01","60.92","9.46","49.79","3.38","34.52","0.12","0","0.04","100","0.32","2.98","59.46","1.85","43.48","0.28","5.68","60.99"
"L. Burcu","Germany 2.","Magdeburg","LWF, RWF, CF","21","450000","","31","2215","3","7","Germany","right","178","3.78","3.01","58.11","1.46","33.33","0.04","2.86","5.57","0.12","0.25","0","2.32","31.58","5.263","2.4","33.9","6.62","55.83","13.45","48.34","3.74","4.51","0.85","32.67","81.22","7.68","70.37","1.14","60.71","0.17","0.04","0.49","66.67","0.77","2.76","80.88","3.53","55.17","1.5","4.35","76.64"
"L. Maina","Germany 2.","Köln","CF, LWF, AMF","26","3000000","","27","2214","3","11","Germany","right","173","3.29","3.33","57.32","0.45","18.18","0.04","1.83","4.67","0.12","0.15","0.04","1.67","36.59","7.317","3.29","40.74","4.72","56.9","8.74","43.26","5.37","3.74","0.77","35.98","81.69","7.93","78.97","1.22","56.67","0.3","0.16","0.12","33.33","0.77","2.76","83.82","3.41","70.24","2.2","4.76","84.62"
"R. Ache","Germany 2.","Kaiserslautern","CF","27","3000000","","30","2212","18","1","Germany","right","183","4.15","2.28","62.5","9.89","45.68","0","3.63","2.56","0.73","0.76","0.24","4.19","50.49","17.476","0.37","0","1.18","37.93","5.53","31.62","4.23","0.85","0.08","10.42","66.8","2.32","50.88","0.41","20","0.02","0.04","0","0","0.12","1.06","53.85","0.24","16.67","0.24","0.94","47.83"
"K. Pröger","Germany 2.","Jahn Regensburg","RWB, RAMF, RB","33","500000","","27","2197","2","0","Germany","right","173","8.03","7.37","54.44","1.39","41.18","0.08","4.63","4.06","0.08","0.06","0","1.39","26.47","5.882","2.79","32.35","5.08","50.81","9.67","37.71","1.68","1.47","0.66","20.36","69.22","7.82","59.16","2.42","52.54","0.13","0","0.29","71.43","0.45","3.4","61.45","2.21","55.56","0.41","5","64.75"
"M. Krattenmacher","Germany 2.","Ulm","AMF, CF, RWF","20","2000000","","32","2196","3","4","Germany","right","176","3.98","4.96","56.2","1.19","10.34","0.08","1.38","3.81","0.12","0.17","0","2.46","35","5","1.6","20.51","5.29","47.29","15.53","37.47","2.62","3.16","0.94","20.7","71.09","4.67","51.75","0.61","13.33","0.11","0","0.41","30","0.37","1.72","47.62","2.09","45.1","0.86","2.54","66.13"
"D. Hadžikadunić","Germany 2.","Hamburger SV","RCB","27","1700000","","25","2195","1","0","Sweden","right","191","7.79","4.02","68.37","3.98","52.58","0.53","6.8","0.12","0.04","0.03","0.04","0.21","20","20","0.25","16.67","0.12","33.33","1.07","38.46","0.45","0.98","0.16","53.22","87.29","21.24","76.64","5.37","39.69","0","0","0","0","0.04","6.44","58.6","0.53","15.38","0","7.42","67.96"
"N. Kolbe","Germany 2.","Ulm","LCB","28","0","","25","2193","0","0","Germany","left","196","9.44","5.17","67.46","2.34","59.65","0.78","7.21","0.9","0","0.02","0","0.29","14.29","0","0.49","33.33","1.03","64","2.67","58.46","0.45","1.31","0.29","36.11","80.11","19.29","73.62","6.24","53.29","0.01","0","0.08","50","0","6.61","62.73","0.98","45.83","0.25","10.47","75.29"
"R. Bulić","Germany 2.","Jahn Regensburg","CB, LCMF, RCB","24","450000","","30","2190","1","0","Germany","right","196","7.77","5.3","68.99","4.36","44.34","0.82","4.68","0.33","0.04","0.03","0.04","0.29","28.57","14.286","0.12","0","0.58","42.86","1.68","46.34","0.41","0.37","0.08","20.79","79.45","8.26","64.18","2.05","40","0","0","0","0","0","2.1","58.82","0.62","20","0.16","3.9","58.95"
"L. Frenkert","Germany 2.","Preußen Münster","LCB","25","175000","","25","2185","3","2","Germany","right","190","9.8","5.07","70.73","7.78","55.56","0.95","7.11","0.91","0.12","0.13","0.04","0.99","41.67","12.5","0.41","20","0.62","66.67","1.77","53.49","1.77","0.66","0.16","33.9","80.92","14.75","65.64","5.4","45.8","0.02","0","0","0","0.04","3.75","56.04","0.54","23.08","0.21","6.71","64.42"
"D. Ljubičić","Germany 2.","Köln","RCMF","28","5000000","2029-06-30","27","2181","4","3","Austria","right","187","5.98","5.45","64.39","0.87","28.57","0.08","2.94","1.86","0.17","0.21","0.04","1.98","31.25","8.333","1.03","48","0.95","65.22","3.96","34.38","2.76","1.32","0.25","36.23","80.3","10.32","67.2","1.94","27.66","0.12","0.04","0.25","50","0.5","4.46","69.44","2.6","53.97","1.44","5.16","73.6"
"M. Rohr","Germany 2.","Elversberg","LCB","30","600000","2026-06-30","25","2175","0","0","Germany","right","193","8.44","5.21","73.81","2.69","53.85","0.5","5.84","0.37","0","0","0","0.12","0","0","0.08","100","0.29","100","1.74","69.05","0.25","1.12","0","49.37","93.21","17.63","85.92","2.61","55.56","0","0.04","0","0","0.04","3.43","75.9","0.25","33.33","0","6.46","76.28"
"T. Bulut","Germany 2.","Schalke 04","RB, RCB","19","0","2030-06-30","24","2163","1","1","Germany","right","188","6.53","5.83","62.86","2.12","39.22","0.29","3.69","2.7","0.04","0.06","0","1.04","32","4","2.04","40.82","2.58","58.06","4.95","46.22","1","1.91","0.5","36.66","82.86","11.98","70.49","3.99","52.08","0.03","0","0.08","50","0.33","3.58","61.63","2.37","42.11","0.5","5.99","72.22"
"J. Castrop","Germany 2.","Nürnberg","LCMF, RCMF","22","3000000","2026-06-30","25","2135","3","3","Germany","right","178","8.14","6.96","62.42","1.77","30.95","0.17","4.41","2.61","0.13","0.13","0","1.6","28.95","7.895","0.8","15.79","3.46","54.88","10.71","39.76","1.81","3.37","1.01","35.96","80.19","11.34","71","2.95","64.29","0.12","0.08","0.17","75","0.46","3.84","72.53","1.9","57.78","1.05","5.23","63.71"
"A. Keller","Germany 2.","Ulm","LWB","21","800000","2026-06-30","27","2129","4","1","Switzerland","right","181","5.75","5.33","68.25","0.93","27.27","0.04","2.63","3.13","0.17","0.14","0","1.35","46.88","12.5","2.24","26.42","4.14","45.92","8.79","41.35","2.45","2.03","0.42","21.81","75.19","6.13","62.07","1.65","48.72","0.05","0.04","0.04","0","0.21","1.44","55.88","1.27","40","0.51","3.59","55.29"
"J. Reichert","Germany 2.","Ulm","CB, RCB","34","225000","2026-06-30","25","2119","1","1","Germany","right","184","8.2","5.52","73.08","2.93","40.58","0.34","5.11","0.76","0","0.04","0","0.25","16.67","16.667","0.89","38.1","0.59","64.29","1.87","47.73","0.59","0.59","0.04","34.87","81.61","15.08","70.42","4.54","46.73","0.01","0","0","0","0.13","3.87","51.65","0.93","50","0.25","6.71","62.03"
"F. Kaufmann","Germany 2.","Eintracht Braunschweig","RWB, RCMF","33","400000","2026-06-30","30","2116","1","1","Germany","right","181","6.72","6.47","53.95","0.94","36.36","0.04","3.7","2.98","0.04","0.05","0","0.81","26.32","5.263","4.38","42.72","1.4","57.58","4.51","41.51","1.28","0.94","0.26","26.03","65.52","7.49","46.59","4.59","34.26","0.1","0.04","0.13","66.67","0.64","3.66","51.16","4.13","45.36","0.38","7.19","64.5"
"A. Nollenberger","Germany 2.","Magdeburg","LWB","28","400000","","30","2112","2","4","Germany","right","180","5.67","4.18","50","2.17","37.25","0.21","5.15","5.41","0.09","0.12","0","1.45","29.41","5.882","4.05","28.42","5.97","62.86","9.08","52.11","4.01","2.81","0.47","28.25","81.3","5.45","75","1.07","56","0.18","0.04","0.17","50","0.85","1.83","81.4","3.11","49.32","1.32","3.49","81.71"
"D. Selke","Germany 2.","Hamburger SV","CF","30","2800000","2027-06-30","31","2099","22","0","Germany","right","195","2.19","1.84","39.53","7.72","61.11","0.17","2.13","2.53","0.81","0.75","0.47","3.22","56","29.333","0.34","62.5","1.2","39.29","3.64","32.94","4.67","0.47","0","12.22","75.44","2.62","62.3","0.34","50","0.05","0.09","0.04","100","0.17","0.81","63.16","0.77","66.67","0.6","1.11","69.23"
"C. Makridis","Germany 2.","Preußen Münster","LAMF, LW, LWB","29","350000","","32","2083","2","3","Germany","right","180","5.27","4.75","57.27","1.04","20.83","0.04","3.08","3.93","0.09","0.13","0","1.47","23.53","5.882","2.68","32.26","5.79","46.27","10.67","35.22","1.9","2.25","0.69","21","70.58","5.92","57.66","2.42","46.43","0.1","0","0.13","33.33","0.48","2.46","59.65","2.51","41.38","0.65","3.8","64.77"
"D. Heintz","Germany 2.","Köln","LCB","32","800000","2026-06-30","28","2082","0","2","Germany","left","188","7.87","6.05","65","4.24","57.14","0.43","5.39","0.35","0","0.04","0","0.39","22.22","0","0.61","21.43","0.3","42.86","1.17","44.44","0.61","0.69","0.04","53.78","88.59","23.73","79.78","5.53","50","0.02","0","0","0","0.09","7.95","71.2","1.43","45.45","0.56","9.73","81.33"
"M. Meyerhöfer","Germany 2.","Greuther Fürth","RWB, RCB, RB","29","800000","","26","2071","1","2","Germany","right","179","10.73","6.91","66.04","1.78","60.98","0.56","6.8","1.48","0.04","0.02","0","0.39","22.22","11.111","2.26","28.85","1","65.22","2.61","55","0.74","0.74","0","39.81","78.28","17.3","70.6","4.56","44.76","0.07","0","0.13","66.67","0.39","5.91","67.65","2.78","50","0.78","8.6","73.74"
"A. Karabec","Germany 2.","Hamburger SV","RCMF, AMF","22","3000000","2026-06-30","31","2069","3","4","Czech Republic","left","187","3.87","3.96","59.34","1.04","54.17","0.17","2.05","3.04","0.13","0.16","0","1.78","39.02","7.317","2.17","32","3.35","45.45","7.18","38.18","3.13","1.96","0.39","33.32","80.94","9.87","70.48","2.13","55.1","0.14","0.09","0.22","60","0.35","3.87","71.91","2.52","48.28","1.04","4.18","84.38"
"P. Seguin","Germany 2.","Schalke 04","LDMF, RDMF, LCMF","30","1500000","2026-06-30","25","2065","2","4","Germany","right","186","6.89","5.62","62.02","2.44","53.57","0.04","4.32","1.53","0.09","0.05","0","0.87","20","10","1.26","41.38","0.78","77.78","3.31","38.16","0.31","2.14","0.31","64.81","90.79","19.18","82.5","3.75","55.81","0.19","0.17","0.26","83.33","0.22","9.54","82.65","2.27","51.92","0.7","9.63","84.16"
"F. Hornby","Germany 2.","Darmstadt 98","CF, AMF","26","0","2027-06-30","28","2062","12","2","England","left","195","4.15","3.27","50.67","5.72","46.56","0.22","3.15","2.05","0.39","0.5","0","2.92","41.79","17.91","0.83","26.32","1.48","38.24","7.51","25.58","3.54","0.44","0.17","20.56","78.13","5.72","64.12","1.61","59.46","0.08","0.04","0.13","33.33","0.35","2.84","70.77","1.57","44.44","0.79","3.1","74.65"
"S. Ernst","Germany 2.","Jahn Regensburg","RCMF, RDMF","30","600000","2027-06-30","29","2031","0","1","Germany","left","181","7.93","6.82","57.79","3.63","43.9","0.18","3.35","1.37","0","0.07","0","0.71","25","0","1.02","34.78","1.33","63.33","7.27","28.66","1.24","1.11","0.22","28.4","86.43","7.49","80.47","1.06","54.17","0.04","0","0.04","0","0.13","2.57","79.31","1.24","50","0.44","2.97","68.66"
"C. Sickinger","Germany 2.","Elversberg","RDMF, LDMF, DMF","28","800000","","32","1967","5","0","Germany","right","183","10.29","6.86","59.33","6.18","53.33","0.37","8.37","0.82","0.09","0.18","0","1.1","37.5","20.833","0.64","42.86","0.23","40","2.24","42.86","0.87","0.55","0","47.22","85.56","15.79","76.81","5.86","59.38","0.02","0","0.14","33.33","0.05","7.73","71.6","1.28","50","0.37","7.55","69.09"
"M. Aydın","Germany 2.","Schalke 04","RAMF, RB, RW","23","1500000","","29","1966","0","0","Germany","right","180","9.16","7.32","62.5","2.2","25","0.14","5.16","2.52","0","0.05","0","1.14","36","0","2.24","30.61","3.3","41.67","8.7","44.21","1.46","1.28","0.27","30.4","74.1","9.48","56.52","2.33","47.06","0.06","0","0.23","20","0.23","3.57","55.13","2.24","38.78","0.32","4.39","76.04"
"K. Klefisch","Germany 2.","Darmstadt 98","RCMF","25","1000000","","24","1944","2","0","Germany","right","188","8.1","5.51","54.62","2.78","55","0.51","6.76","0.93","0.09","0.1","0.05","1.06","13.04","8.696","0.65","50","0.51","63.64","2.82","54.1","0.97","0.65","0.05","58.1","91.55","18.1","84.4","5.79","73.6","0.03","0.19","0.19","75","0.09","8.61","81.72","1.71","67.57","0.83","8.8","85.26"
"B. Allgeier","Germany 2.","Ulm","RWB, RCB","23","300000","","24","1941","0","2","Germany","right","194","7.33","5.61","64.46","2.27","40.82","0.32","4.83","1.25","0","0","0","0.05","0","0","2.18","44.68","0.65","42.86","1.85","45","0.56","1.21","0.28","30.83","76.24","13.17","66.9","4.22","53.85","0.16","0.05","0","0","0.42","2.64","73.68","2.04","56.82","0.46","7.98","63.95"
"S. Schonlau","Germany 2.","Hamburger SV","LCB, CB, RCB","31","1500000","2026-06-30","23","1939","0","0","Germany","both","188","8.91","5.38","69.83","4.46","61.46","0.84","7.32","0.14","0","0.04","0","0.37","12.5","0","0.05","0","0.14","66.67","0.6","69.23","0.37","0.28","0","63.73","92.06","23.07","83.3","3.57","44.16","0.03","0","0","0","0","4.6","71.72","0.6","46.15","0.32","7.47","69.57"
"D. Downs","Germany 2.","Köln","CF","21","2000000","2026-06-30","29","1934","10","4","Germany","right","192","2.51","1.81","64.1","4.61","37.37","0.23","1.79","2.05","0.47","0.5","0.05","2.56","45.45","18.182","0.74","25","1.44","45.16","4.51","22.68","4.28","0.65","0.14","9.59","74.76","2.05","65.91","0.09","50","0.08","0","0.05","100","0.33","0.79","52.94","0.74","56.25","0.74","0.93","65"
"F. Di Michele Sánchez","Germany 2.","Eintracht Braunschweig","LWB, LB","22","225000","2026-06-30","28","1934","1","1","Germany","left","180","7.77","5.44","56.41","0.79","58.82","0.47","6.12","3.12","0.05","0.03","0","0.7","33.33","6.667","4","26.74","2.98","60.94","5.54","42.86","1.02","1.63","0.09","31.5","71.05","12.61","62.73","4.42","53.68","0.06","0","0","0","0.33","3.68","63.29","2.75","38.98","0.28","7.77","67.07"
"L. Wurm","Germany 2.","Jahn Regensburg","RCB, LCB","19","0","2026-06-30","22","1927","1","0","Germany","right","194","11.63","8.87","71.58","4.3","57.61","0.19","5.45","0.33","0.05","0.07","0","0.37","50","12.5","0.19","25","0.14","66.67","1.07","73.91","0.51","0.37","0.05","30.12","82.02","14.85","71.7","5.14","50","0.01","0","0","0","0.14","3.88","60.24","0.51","36.36","0.23","6.91","63.51"
"J. Heuer","Germany 2.","Kaiserslautern","LCB, CB","26","800000","2026-06-30","26","1920","1","1","Germany","right","188","10.5","7.03","71.33","4.78","52.94","0.7","7.05","0.28","0.05","0.05","0","0.52","36.36","9.091","0.23","20","0.09","50","0.8","35.29","0.66","0.47","0.05","51.14","90.93","21.84","84.55","5.53","66.95","0.01","0","0","0","0.05","4.97","71.7","0.28","33.33","0.05","8.53","78.57"
"T. Lemperle","Germany 2.","Köln","CF","23","2500000","","25","1915","10","5","Germany","right","189","4.84","4.89","59.62","4.32","33.7","0.09","2.55","3.1","0.47","0.49","0.09","2.91","46.77","16.129","1.55","36.36","2.07","54.55","7.14","32.89","5.59","1.83","0.19","23.26","74.55","4.18","61.8","0.89","26.32","0.18","0.14","0.19","25","0.8","1.36","62.07","2.11","42.22","1.74","1.93","75.61"
